Subject,CourseTitle,CourseDescription,Component,Section,ClassNbr,Instructor,RequisitesAndConstraints,CreditUnits,Status,Waitlist,Campus,DeliveryType,Days/Times/Location,id,name,Times
Music,MUSIC 3641B - SCORE PREPARATION,"Course Description: Instruments of the orchestra and band. Timbres, ranges, transpositions, terminology, and score arranging. Arranging for orchestral and/or wind ensembles. Antirequisite(s): The former Music 3640. Extra Information: 3 hours.",LEC,001,8999,T. Ducharme,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 2651A/B or the former Music 2650A/B.",0.50,Full,0,Main,In Person,"M         9:30 AM - 10:30 AM TC-202
    W     8:30 AM - 10:30 AM TC-202",MUSIC 3641B,SCORE PREPARATION,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '10:30 AM'}, {'day': 'Wednesday', 'start': '8:30 AM', 'end': '10:30 AM'}]"
Music,MUSIC 3649A - STUDIES IN THEORY IV,"Course Description: Theory and analysis of post-tonal music from c.1890-1950, with emphasis on atonal and basic twelve-tone repertoire. Extra Information: 3 hours.",LEC,001,3330,J. Cuciurean,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 2651A/B or the former Music 2650A/B.",0.50,Full,0,Main,In Person,"  Tu       9:30 AM - 10:30 AM TC-202
      Th   9:30 AM - 11:30 AM TC-202",MUSIC 3649A,STUDIES IN THEORY IV,"[{'day': 'Tuesday', 'start': '9:30 AM', 'end': '10:30 AM'}, {'day': 'Thursday', 'start': '9:30 AM', 'end': '11:30 AM'}]"
Music,MUSIC 3649A - STUDIES IN THEORY IV,"Course Description: Theory and analysis of post-tonal music from c.1890-1950, with emphasis on atonal and basic twelve-tone repertoire. Extra Information: 3 hours.",LEC,001,3330,J. Cuciurean,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 2651A/B or the former Music 2650A/B.",0.50,Full,0,Main,In Person,"  Tu       9:30 AM - 10:30 AM TC-202
      Th   9:30 AM - 11:30 AM TC-202",MUSIC 3649A,STUDIES IN THEORY IV,"[{'day': 'Tuesday', 'start': '9:30 AM', 'end': '10:30 AM'}, {'day': 'Thursday', 'start': '9:30 AM', 'end': '11:30 AM'}]"
Music,MUSIC 3650B - STUDIES IN THEORY V,"Course Description: Continuation of material from Music 3649A/B. Theory and analysis of post-tonal music from c.1950 to the present, with emphasis on serial and post-serial repertoire. Extra Information: 3 hours.",LEC,001,3331,T. Ducharme,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 3649A/B.",0.50,Not Full,0,Main,In Person,"  Tu       9:30 AM - 10:30 AM TC-202
      Th   9:30 AM - 11:30 AM TC-202",MUSIC 3650B,STUDIES IN THEORY V,"[{'day': 'Tuesday', 'start': '9:30 AM', 'end': '10:30 AM'}, {'day': 'Thursday', 'start': '9:30 AM', 'end': '11:30 AM'}]"
Music,MUSIC 3650B - STUDIES IN THEORY V,"Course Description: Continuation of material from Music 3649A/B. Theory and analysis of post-tonal music from c.1950 to the present, with emphasis on serial and post-serial repertoire. Extra Information: 3 hours.",LEC,001,3331,T. Ducharme,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 3649A/B.",0.50,Not Full,0,Main,In Person,"  Tu       9:30 AM - 10:30 AM TC-202
      Th   9:30 AM - 11:30 AM TC-202",MUSIC 3650B,STUDIES IN THEORY V,"[{'day': 'Tuesday', 'start': '9:30 AM', 'end': '10:30 AM'}, {'day': 'Thursday', 'start': '9:30 AM', 'end': '11:30 AM'}]"
Music,MUSIC 3696B - ELECTROACOUSTIC COMPOSITION,"Course Description: Continued study of the terminology and technology of electronic music. Historical development, musique concrète, the “classical” studio, the synthesizer, and computer applications. Survey of the literature with some analysis. Compositional techniques and notation peculiar to electronic music and its real-time performance. Antirequisite(s): The former Music 3695. Extra Information: 3 hours.",LEC,001,8601,J. Stanford,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC. ONE HOUR TBA.
REQUISITES: Prerequisite(s): Music 2695A/B, and either Music 2629 or Music 1629A/B.",0.50,Not Full,0,Main,In Person,  Tu       1:30 PM - 3:30 PM TC-200,MUSIC 3696B,ELECTROACOUSTIC COMPOSITION,"[{'day': 'Tuesday', 'start': '1:30 PM', 'end': '3:30 PM'}]"
Music,MUSIC 3701B - TOPICS IN RENAISSANCE MUSIC,"Course Description: Selected topics in the historical, cultural, and analytical study of Renaissance music (c. 1400 - 1600). Extra Information: 3 hours.",LEC,001,9000,J. Grier,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 1750F/G or the former Music 1711F/G.",0.50,Not Full,0,Main,In Person,        F 9:30 AM - 12:30 PM TC-202,MUSIC 3701B,TOPICS IN RENAISSANCE MUSIC,"[{'day': 'Friday', 'start': '9:30 AM', 'end': '12:30 PM'}]"
Music,MUSIC 3734A - DIGITAL AUDIO RECORDING,"Course Description: An introduction to the theory and practice of digitally recording, editing, and mixing acoustic music in ambient spaces with Pro Tools. Antirequisite(s): Music 3771A/B if taken in 2017-18 or 2019-20. Extra information: 3 hours.",LEC,001,11094,R. Toft,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.10 SPACES RESERVED FOR HONS MUSIC HISTORY, HONS MUSIC RESEARCH, MAS AND POPULAR MUSIC MAJOR. HELD IN MB 242.",0.50,Not Full,0,Main,In Person,      Th   9:30 AM - 12:30 PM,MUSIC 3734A,DIGITAL AUDIO RECORDING,"[{'day': 'Thursday', 'start': '9:30 AM', 'end': '12:30 PM'}]"
Music,MUSIC 3735A - POPULAR MUSIC SONGWRITING,Course Description: Introduction to the tools and techniques of songwriting in a variety of popular music styles. Extra Information: 3 lecture hours.,LEC,001,8193,R. Wiseman,"RESTRICTED TO STUDENTS IN HONS MUSIC HISTORY, HONS MUSIC RESEARCH, MAS AND POP MUSIC MAJOR.
REQUISITES: Prerequisite(s): Music 1730A/B",0.50,Full,0,Main,In Person,"M         11:30 AM - 12:30 PM TC-200
    W     10:30 AM - 12:30 PM TC-200",MUSIC 3735A,POPULAR MUSIC SONGWRITING,"[{'day': 'Monday', 'start': '11:30 AM', 'end': '12:30 PM'}, {'day': 'Wednesday', 'start': '10:30 AM', 'end': '12:30 PM'}]"
Music,MUSIC 3735A - POPULAR MUSIC SONGWRITING,Course Description: Introduction to the tools and techniques of songwriting in a variety of popular music styles. Extra Information: 3 lecture hours.,LEC,001,8193,R. Wiseman,"RESTRICTED TO STUDENTS IN HONS MUSIC HISTORY, HONS MUSIC RESEARCH, MAS AND POP MUSIC MAJOR.
REQUISITES: Prerequisite(s): Music 1730A/B",0.50,Full,0,Main,In Person,"M         11:30 AM - 12:30 PM TC-200
    W     10:30 AM - 12:30 PM TC-200",MUSIC 3735A,POPULAR MUSIC SONGWRITING,"[{'day': 'Monday', 'start': '11:30 AM', 'end': '12:30 PM'}, {'day': 'Wednesday', 'start': '10:30 AM', 'end': '12:30 PM'}]"
Music,MUSIC 3737A - TOPICS IN POPULAR MUS INDUSTRY,"Course Description: Topics in the popular music industry, emphasizing its history, business, cultural, legal, and creative contexts. Extra Information: 3 hours.",LEC,001,11097,N. Coates,"RESTRICTED TO STUDENTS IN HONS MUSIC HISTORY, HONS MUSIC RESEARCH, MAS AND POP MUSIC MAJOR.
REQUISITES: Prerequisite(s): Music 1730A/B",0.50,Not Full,0,Main,In Person,"  Tu       1:30 PM - 3:30 PM TC-202
      Th   1:30 PM - 2:30 PM TC-202",MUSIC 3737A,TOPICS IN POPULAR MUS INDUSTRY,"[{'day': 'Tuesday', 'start': '1:30 PM', 'end': '3:30 PM'}, {'day': 'Thursday', 'start': '1:30 PM', 'end': '2:30 PM'}]"
Music,MUSIC 3737A - TOPICS IN POPULAR MUS INDUSTRY,"Course Description: Topics in the popular music industry, emphasizing its history, business, cultural, legal, and creative contexts. Extra Information: 3 hours.",LEC,001,11097,N. Coates,"RESTRICTED TO STUDENTS IN HONS MUSIC HISTORY, HONS MUSIC RESEARCH, MAS AND POP MUSIC MAJOR.
REQUISITES: Prerequisite(s): Music 1730A/B",0.50,Not Full,0,Main,In Person,"  Tu       1:30 PM - 3:30 PM TC-202
      Th   1:30 PM - 2:30 PM TC-202",MUSIC 3737A,TOPICS IN POPULAR MUS INDUSTRY,"[{'day': 'Tuesday', 'start': '1:30 PM', 'end': '3:30 PM'}, {'day': 'Thursday', 'start': '1:30 PM', 'end': '2:30 PM'}]"
Music,MUSIC 3739B - DIGITAL MIXING & MASTERING,Course Description: Theory and practice of mixing and mastering in a primarily digital environment. Extra Information: 3 hours.,LEC,001,9626,J. Hodgson,"RESTRICTED TO STUDENTS IN HONS MUSIC HISTORY, HONS MUSIC RESEARCH, MAS AND POP MUSIC MAJOR.
REQUISITES: Prerequisite(s): Music 2736A/B",0.50,Full,0,Main,In Person,M   W   F 2:30 PM - 3:30 PM TC-200,MUSIC 3739B,DIGITAL MIXING & MASTERING,"[{'day': 'Monday', 'start': '2:30 PM', 'end': '3:30 PM'}, {'day': 'Wednesday', 'start': '2:30 PM', 'end': '3:30 PM'}, {'day': 'Friday', 'start': '2:30 PM', 'end': '3:30 PM'}]"
Music,MUSIC 3752A - TOPICS IN 20TH CENTURY OPERA,"Course Description: Selected topics in the historical , cultural, and analytical study of twentieth-century opera. Extra Information: 3 hours.",LEC,001,11095,E. Branda,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 2750F/G or the former Music 2711F/G",0.50,Full,0,Main,In Person,"M         9:30 AM - 10:30 AM TC-201
    W     9:30 AM - 11:30 AM TC-201",MUSIC 3752A,TOPICS IN 20TH CENTURY OPERA,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '10:30 AM'}, {'day': 'Wednesday', 'start': '9:30 AM', 'end': '11:30 AM'}]"
Music,MUSIC 3752A - TOPICS IN 20TH CENTURY OPERA,"Course Description: Selected topics in the historical , cultural, and analytical study of twentieth-century opera. Extra Information: 3 hours.",LEC,001,11095,E. Branda,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 2750F/G or the former Music 2711F/G",0.50,Full,0,Main,In Person,"M         9:30 AM - 10:30 AM TC-201
    W     9:30 AM - 11:30 AM TC-201",MUSIC 3752A,TOPICS IN 20TH CENTURY OPERA,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '10:30 AM'}, {'day': 'Wednesday', 'start': '9:30 AM', 'end': '11:30 AM'}]"
Music,MUSIC 3762B - MUSIC AND POLITICS,Course Description: The study of music in selected socio-political contexts. Antirequisite(s): Music 3771A/B in Winter 2007 or Fall 2008. Extra Information: 3 hours,LEC,001,11096,A. Morris,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 2750F/G or the former Music 2710F/G and the former Music 2711F/G.",0.50,Full,0,Main,In Person,"  Tu       1:30 PM - 3:30 PM TC-202
        F 1:30 PM - 2:30 PM TC-202",MUSIC 3762B,MUSIC AND POLITICS,"[{'day': 'Tuesday', 'start': '1:30 PM', 'end': '3:30 PM'}, {'day': 'Friday', 'start': '1:30 PM', 'end': '2:30 PM'}]"
Music,MUSIC 3762B - MUSIC AND POLITICS,Course Description: The study of music in selected socio-political contexts. Antirequisite(s): Music 3771A/B in Winter 2007 or Fall 2008. Extra Information: 3 hours,LEC,001,11096,A. Morris,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 2750F/G or the former Music 2710F/G and the former Music 2711F/G.",0.50,Full,0,Main,In Person,"  Tu       1:30 PM - 3:30 PM TC-202
        F 1:30 PM - 2:30 PM TC-202",MUSIC 3762B,MUSIC AND POLITICS,"[{'day': 'Tuesday', 'start': '1:30 PM', 'end': '3:30 PM'}, {'day': 'Friday', 'start': '1:30 PM', 'end': '2:30 PM'}]"
Music,MUSIC 3771A - SPECIAL TOPICS,"Course Description: A course on special topics in the history of music, to be arranged. Extra Information: 3 hours.",LEC,001,6224,,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Music 1710F/G.",0.50,Full,0,Main,In Person,          -,MUSIC 3771A,SPECIAL TOPICS,
Music,MUSIC 3771B - SPECIAL TOPICS,"Course Description: A course on special topics in the history of music, to be arranged. Extra Information: 3 hours.",LEC,001,5900,,RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.,0.50,Full,0,Main,In Person,          -,MUSIC 3771B,SPECIAL TOPICS,
Music,MUSIC 3773A - SPECIAL TOPICS,"Course Description: Special topics in music history, to be arranged. Extra Information: 3 lecture hours.",LEC,001,8647,,"RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.
REQUISITES: Prerequisite(s): Permission of the Department.",0.50,Full,0,Main,In Person,          -,MUSIC 3773A,SPECIAL TOPICS,
Music,MUSIC 3773B - SPECIAL TOPICS,"Course Description: Special topics in music history, to be arranged. Extra Information: 3 lecture hours.",LEC,001,11456,E. Zwicker,"OPEN TO NON-MUSIC STUDENTS. (20 SPACES RESERVED FOR MUSIC STUDENTS). TOPIC: MUSIC AND INDIGENEITY.
REQUISITES: Prerequisite(s): Permission of the Department.",0.50,Not Full,0,Main,In Person,  Tu       7:00 PM - 10:00 PM TC-202,MUSIC 3773B,SPECIAL TOPICS,"[{'day': 'Tuesday', 'start': '7:00 PM', 'end': '10:00 PM'}]"
Music,MUSIC 3780A - DIR STUDY IN MUSIC HIST OR POP,Course Description: Independent research project. Topic and methodology to be determined on an individual basis through consultation between the student and the supervising professor.,LEC,001,5848,,RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.,0.50,Full,0,Main,In Person,          -,MUSIC 3780A,DIR STUDY IN MUSIC HIST OR POP,
Music,MUSIC 3780B - DIR STUDY IN MUSIC HIST OR POP,Course Description: Independent research project. Topic and methodology to be determined on an individual basis through consultation between the student and the supervising professor.,LEC,001,6196,,RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.,0.50,Full,0,Main,In Person,          -,MUSIC 3780B,DIR STUDY IN MUSIC HIST OR POP,
Music,MUSIC 3782A - DIR STDY IN MUSIC ADMIN STUDIE,Course Description: Independent research project for senior students in the Bachelor of Arts (Specialization in Music Administrative Studies) program. Topic and methodology to be determined on an individual basis through consultation between the student and the supervising professor.,LEC,001,5883,,RESTRICTED TO STUDENTS IN THE FACULTY OF MUSIC.,0.50,Full,0,Main,In Person,          -,MUSIC 3782A,DIR STDY IN MUSIC ADMIN STUDIE,
Music,"MUSIC 3810A - PSYCHOLOGY, LEARNING & MUSIC","Course Description: Students investigate how music learning comes about and determine what environmental, mphysical, and psychological conditions play a role in the learning process. Foundational learning and motivation theories are explored, and major theoretical conceptions of emotional response to music and performance anxiety are examined. Antirequisite(s): The former Music 4810A/B. Extra Information: 3 lecture hours.",LEC,001,8990,K. Watson,"RESTRICTED TO STUDENTS IN YR 3 OR 4 HONS MUSIC EDUCATON.
REQUISITES: Prerequisite(s): Music 1802A/B or the former Music 1800A/B.",0.50,Full,0,Main,In Person,"  Tu       10:30 AM - 12:30 PM TC-307
      Th   11:30 AM - 12:30 PM TC-307",MUSIC 3810A,"PSYCHOLOGY, LEARNING & MUSIC","[{'day': 'Tuesday', 'start': '10:30 AM', 'end': '12:30 PM'}, {'day': 'Thursday', 'start': '11:30 AM', 'end': '12:30 PM'}]"
Music,"MUSIC 3810A - PSYCHOLOGY, LEARNING & MUSIC","Course Description: Students investigate how music learning comes about and determine what environmental, mphysical, and psychological conditions play a role in the learning process. Foundational learning and motivation theories are explored, and major theoretical conceptions of emotional response to music and performance anxiety are examined. Antirequisite(s): The former Music 4810A/B. Extra Information: 3 lecture hours.",LEC,001,8990,K. Watson,"RESTRICTED TO STUDENTS IN YR 3 OR 4 HONS MUSIC EDUCATON.
REQUISITES: Prerequisite(s): Music 1802A/B or the former Music 1800A/B.",0.50,Full,0,Main,In Person,"  Tu       10:30 AM - 12:30 PM TC-307
      Th   11:30 AM - 12:30 PM TC-307",MUSIC 3810A,"PSYCHOLOGY, LEARNING & MUSIC","[{'day': 'Tuesday', 'start': '10:30 AM', 'end': '12:30 PM'}, {'day': 'Thursday', 'start': '11:30 AM', 'end': '12:30 PM'}]"
Music,"MUSIC 3810B - PSYCHOLOGY, LEARNING & MUSIC","Course Description: Students investigate how music learning comes about and determine what environmental, mphysical, and psychological conditions play a role in the learning process. Foundational learning and motivation theories are explored, and major theoretical conceptions of emotional response to music and performance anxiety are examined. Antirequisite(s): The former Music 4810A/B. Extra Information: 3 lecture hours.",LEC,001,8991,K. Watson,"RESTRICTED TO STUDENTS IN YR 3 OR 4 HONS MUSIC EDUCATON.
REQUISITES: Prerequisite(s): Music 1802A/B or the former Music 1800A/B.",0.50,Not Full,0,Main,In Person,"  Tu       10:30 AM - 12:30 PM TC-307
      Th   11:30 AM - 12:30 PM TC-307",MUSIC 3810B,"PSYCHOLOGY, LEARNING & MUSIC","[{'day': 'Tuesday', 'start': '10:30 AM', 'end': '12:30 PM'}, {'day': 'Thursday', 'start': '11:30 AM', 'end': '12:30 PM'}]"
Music,"MUSIC 3810B - PSYCHOLOGY, LEARNING & MUSIC","Course Description: Students investigate how music learning comes about and determine what environmental, mphysical, and psychological conditions play a role in the learning process. Foundational learning and motivation theories are explored, and major theoretical conceptions of emotional response to music and performance anxiety are examined. Antirequisite(s): The former Music 4810A/B. Extra Information: 3 lecture hours.",LEC,001,8991,K. Watson,"RESTRICTED TO STUDENTS IN YR 3 OR 4 HONS MUSIC EDUCATON.
REQUISITES: Prerequisite(s): Music 1802A/B or the former Music 1800A/B.",0.50,Not Full,0,Main,In Person,"  Tu       10:30 AM - 12:30 PM TC-307
      Th   11:30 AM - 12:30 PM TC-307",MUSIC 3810B,"PSYCHOLOGY, LEARNING & MUSIC","[{'day': 'Tuesday', 'start': '10:30 AM', 'end': '12:30 PM'}, {'day': 'Thursday', 'start': '11:30 AM', 'end': '12:30 PM'}]"
Music,MUSIC 3812A - MUSIC EDUCATION IN COMMUNITY,"Course Description: Students will explore issues affecting music education in practice through readings, lectures, films and class discussion alongside a service-learning placement in a school or community music organization in London or the surrounding area. Antirequisite(s): The former Music 4812A/B/Y. Extra Information: 3 lecture hours.",LEC,001,8992,C. Benedict,"RESTRICTED TO STUDENTS IN YR 3 OR 4 HONS MUSIC EDUCATON.
REQUISITES: Prerequisite(s): Music 1802A/B or the former Music 1800A/B.",0.50,Full,0,Main,In Person,        F 10:30 AM - 12:30 PM TC-307,MUSIC 3812A,MUSIC EDUCATION IN COMMUNITY,"[{'day': 'Friday', 'start': '10:30 AM', 'end': '12:30 PM'}]"
